county_name,reg_voters,lowdem,uncertain,persuasion,highdem,census_block_group_2010
Midland,951,14,13,8,37,483290003031
Midland,1090,15,8,13,50,483290003032
Midland,946,20,15,10,40,483290003033
Midland,1160,29,13,12,51,483290003034
Midland,1518,68,46,15,64,483290003041
Midland,1190,18,11,14,57,483290003042
Midland,888,25,21,5,42,483290003043
Midland,644,39,18,7,23,483290003051
Midland,993,33,23,10,38,483290003052
Midland,1074,12,10,9,50,483290003053
Midland,595,53,15,5,27,483290003054
Midland,1130,16,12,9,57,483290003055
Midland,1492,104,61,20,53,483290004011
Midland,1402,84,65,13,73,483290004012
Midland,1012,32,38,5,36,483290004021
Midland,686,29,25,12,44,483290004022
Midland,1120,81,41,15,44,483290004023
Midland,1462,110,57,13,67,483290004024
Midland,1076,29,24,11,81,483290005001
Midland,1026,108,53,15,59,483290005002
Midland,1880,37,35,16,82,483290005003
Midland,910,92,70,5,63,483290006001
Midland,663,46,31,9,43,483290006002
Midland,622,7,6,7,22,483290006003
Midland,687,18,11,7,29,483290006004
Midland,623,8,6,9,31,483290006005
Midland,840,111,109,7,39,483290011001
Midland,1157,72,66,22,55,483290011002
Midland,588,88,92,9,24,483290011003
Midland,678,93,97,5,45,483290011004
Midland,753,42,54,12,32,483290012001
Midland,630,66,46,7,20,483290012002
Midland,661,53,67,7,30,483290012003
Midland,649,32,44,7,36,483290012004
Midland,709,38,20,7,49,483290012005
Midland,746,42,30,7,48,483290012006
Midland,1078,107,74,16,69,483290013001
Midland,676,64,71,4,45,483290013002
Midland,1105,62,58,14,59,483290013003
Midland,1686,144,77,15,107,483290013004
Midland,553,166,83,15,38,483290014001
Midland,1232,338,195,11,59,483290014002
Midland,485,132,70,4,31,483290014003
Midland,1494,607,103,18,138,483290015001
Midland,1379,476,136,16,143,483290015002
Midland,638,235,59,10,96,483290017001
Midland,1365,461,134,20,127,483290017002
Midland,748,303,38,8,97,483290017003
Midland,963,2,14,13,20,483290101041
Midland,3576,111,66,29,128,483290101042
Midland,685,63,41,8,19,483290101043
Midland,1239,46,35,13,56,483290101044
Midland,1454,47,39,12,56,483290101051
Midland,594,35,28,3,17,483290101052
Midland,361,9,8,2,21,483290101061
Midland,692,38,19,3,31,483290101062
Midland,1320,59,49,11,54,483290101063
Midland,2128,56,40,17,65,483290101064
Midland,1924,83,33,15,70,483290101071
Midland,644,18,10,5,35,483290101072
Midland,1435,97,32,17,56,483290101073
Midland,1534,50,30,16,62,483290101081
Midland,944,32,19,9,53,483290101082
Midland,1347,30,23,11,46,483290101083
Midland,1655,65,52,15,37,483290101091
Midland,1130,93,100,11,38,483290101092
Midland,731,65,50,5,30,483290101093
Midland,743,58,54,9,30,483290101094
Midland,1681,235,122,17,57,483290101095
Midland,4683,99,65,53,154,483290101121
Midland,5509,335,244,69,245,483290101122
Midland,930,99,71,11,55,483290101123
Midland,4834,82,94,63,204,483290101124
Midland,2992,57,50,22,60,483290101131
Midland,911,24,13,7,22,483290101132
Midland,1103,98,57,6,32,483290101133
Midland,2597,66,67,27,53,483290101134
Midland,1582,125,65,22,31,483290101135
Midland,2769,195,138,41,111,483290101141
Midland,1165,47,32,14,23,483290101142
Midland,3331,135,96,30,135,483290101143
Midland,1319,463,104,12,141,483290102001
Midland,918,323,74,5,80,483290102002
Midland,9,2,0,0,0,483299800001
Midland,7,0,0,0,1,484619501001
Milam,187,0,0,0,0,
Milam,9,0,0,0,0,480270201003
Milam,1,0,0,0,0,480270202023
Milam,20,1,0,0,3,480270234021
Milam,16,0,0,0,0,480270234022
Milam,7,0,0,0,0,480270234023
Milam,3,0,0,0,0,480270234024
Milam,5,0,0,0,0,480270234041
Milam,19,3,0,0,0,480519702001
Milam,3,0,0,0,0,480519702002
Milam,22,0,2,0,1,481450007001
Milam,27,0,0,0,0,481450007002
Milam,24,1,3,0,0,482870001001
Milam,2,0,0,0,0,482870001003
Milam,1050,56,27,4,71,483319501001
Milam,900,50,32,4,49,483319501002
Milam,1175,28,33,4,80,483319503001
Milam,1320,58,45,13,88,483319503002
Milam,1047,57,28,16,66,483319503003
Milam,844,44,20,6,36,483319504011
Milam,2127,160,90,25,121,483319504012
Milam,1399,152,91,13,88,483319504021
Milam,1480,231,74,11,119,483319504022
Milam,958,42,31,5,55,483319505001
Milam,892,26,23,7,64,483319505002
Milam,666,26,16,1,34,483319505003
Milam,894,73,38,6,64,483319507001
Milam,619,113,40,3,72,483319507002
Milam,658,80,53,6,53,483319507003
Milam,736,75,46,9,50,483319507004
Milam,1650,94,49,17,164,483319507005
Milam,564,58,24,3,43,483319507006
Milam,1757,57,55,17,114,483319508001
Milam,982,67,44,13,83,483319508002
Milam,2,0,0,0,0,483959605001
Milam,1,0,0,0,0,484910201111
Milam,10,0,0,0,0,484910209001
Milam,13,0,1,0,0,484910209003
Mills,150,0,0,0,0,
Mills,7,0,0,0,0,480499503001
Mills,2,0,0,0,0,480499506003
Mills,2,0,0,0,0,480499511002
Mills,9,0,0,0,0,480499513002
Mills,14,0,0,0,0,480939502001
Mills,5,0,0,0,0,480939502002
Mills,17,1,0,0,0,480939503004
Mills,14,0,1,0,0,481939502001
Mills,4,0,0,1,0,481939503003
Mills,31,0,2,0,3,482819501002
Mills,10,0,0,1,0,482819501003
Mills,608,10,13,2,26,483339501001
Mills,542,8,15,4,15,483339501002
Mills,509,8,13,5,19,483339501003
Mills,1137,23,11,10,34,483339502001
Mills,772,33,24,6,10,483339502002
Mills,1023,19,28,5,31,483339502003
Mills,14,0,0,0,1,484119502002
Mitchell,40,0,0,0,0,
Mitchell,2,0,0,0,0,480819502002
Mitchell,0,0,0,0,0,482279505004
Mitchell,2,0,0,0,0,482279509001
Mitchell,6,2,2,0,0,483359502001
Mitchell,1430,101,69,11,45,483359502002
Mitchell,1164,70,64,13,49,483359502003
Mitchell,900,21,32,10,16,483359502004
Mitchell,1466,74,45,7,31,483359502005
Mitchell,1042,73,59,5,45,483359504001
Mitchell,716,28,25,6,12,483359504002
Mitchell,2,0,0,0,0,483539505003
Mitchell,2,0,0,0,0,484159506001
Montague,266,0,0,0,0,
Montague,1,0,0,0,0,480291918131
Montague,10,0,0,0,0,480770303021
Montague,4,1,0,0,0,480970002002
Montague,8,0,0,0,0,480970009001
Montague,1,0,0,0,0,481210202032
Montague,14,0,0,0,1,482379501001
Montague,1626,21,17,11,58,483379501001
Montague,783,21,8,3,17,483379501002
Montague,888,13,12,7,40,483379502001
Montague,855,11,16,3,32,483379502002
Montague,791,12,18,4,22,483379503001
Montague,1186,26,18,5,23,483379503002
Montague,751,18,26,3,19,483379503003
Montague,1208,18,21,14,24,483379504001
Montague,694,9,9,6,16,483379504002
Montague,1364,19,13,13,42,483379504003
Montague,879,12,11,4,16,483379504004
Montague,1084,15,26,8,40,483379504005
Montague,823,9,11,7,34,483379505001
Montague,742,21,5,3,9,483379505002
Montague,922,26,14,12,24,483379505003
Montague,678,16,10,2,10,483379505004
Montague,908,10,9,7,33,483379505005
Montague,698,15,13,4,13,483379505006
Montague,686,16,13,1,8,483379505007
Montague,1048,9,18,8,41,483379506001
Montague,875,17,7,4,27,483379506002
Montague,119,0,2,0,4,484971503002
Montague,15,0,0,0,0,484971504013
Montgomery,259,0,0,0,0,
Montgomery,0,0,0,0,0,480291819011
Montgomery,3,0,0,0,0,481851802005
Montgomery,1,0,0,0,0,482012501002
Montgomery,41,2,2,0,3,482012511005
Montgomery,17,3,2,0,0,482012512001
Montgomery,7,0,0,0,0,482012512002
Montgomery,4,0,0,0,0,482012512003
Montgomery,14,1,1,0,0,482012513005
Montgomery,15,0,0,0,1,482012515011
Montgomery,29,1,0,0,0,482012516001
Montgomery,7,3,0,0,0,482015535002
Montgomery,3,0,0,0,0,482015560002
Montgomery,9,0,0,0,0,482917001002
Montgomery,9,1,0,0,2,482917001003
Montgomery,42,0,0,0,0,482917003003
Montgomery,44,1,1,0,2,482917003004
Montgomery,0,0,0,0,0,482917003005
Montgomery,2,0,0,0,0,482917004001
Montgomery,3,0,0,0,0,482917006002
Montgomery,2900,79,31,26,143,483396901001
Montgomery,2451,104,62,17,81,483396901002
Montgomery,1255,35,18,13,58,483396901003
Montgomery,2127,105,49,16,94,483396901004
Montgomery,1518,31,10,16,67,483396902011
Montgomery,4770,111,88,46,209,483396902012
Montgomery,2275,52,39,17,109,483396902013
Montgomery,1890,52,35,18,89,483396902014
Montgomery,1480,30,15,4,72,483396902021
Montgomery,1157,30,11,6,47,483396902022
Montgomery,947,49,26,7,49,483396902023
Montgomery,1844,64,28,23,106,483396902024
Montgomery,1831,35,23,13,76,483396902025
Montgomery,1522,78,46,11,68,483396903001
Montgomery,1309,54,37,9,52,483396903002
Montgomery,1661,56,47,17,102,483396903003
Montgomery,4001,159,78,38,246,483396904011
Montgomery,2401,67,29,21,124,483396904012
Montgomery,2132,77,42,21,98,483396904021
Montgomery,2084,83,58,17,68,483396904022
Montgomery,1048,28,12,6,37,483396904023
Montgomery,7279,201,129,64,397,483396904024
Montgomery,2043,164,108,16,104,483396904025
Montgomery,5593,181,112,55,348,483396905001
Montgomery,6198,379,215,72,624,483396905002
Montgomery,5408,277,227,61,595,483396906011
Montgomery,2341,124,94,27,338,483396906012
Montgomery,5066,402,202,49,512,483396906013
Montgomery,3446,184,114,32,369,483396906014
Montgomery,1958,74,67,21,248,483396906015
Montgomery,2968,138,118,39,325,483396906016
Montgomery,3847,214,139,50,424,483396906021
Montgomery,6480,536,391,90,833,483396906022
Montgomery,4755,348,245,49,524,483396906023
Montgomery,2851,146,117,38,365,483396906024
Montgomery,4279,239,168,48,460,483396907001
Montgomery,6067,403,250,63,491,483396907002
Montgomery,2464,125,60,30,311,483396908001
Montgomery,1793,119,88,14,212,483396908002
Montgomery,2093,109,87,34,272,483396909001
Montgomery,2171,74,63,26,240,483396909002
Montgomery,2163,80,77,34,255,483396910001
Montgomery,2339,80,46,26,206,483396910002
Montgomery,1974,87,81,25,253,483396911001
Montgomery,2188,121,61,32,283,483396911002
Montgomery,2767,153,90,29,363,483396912001
Montgomery,2470,155,68,35,230,483396912002
Montgomery,2345,95,66,31,332,483396912003
Montgomery,2640,139,81,40,336,483396913011
Montgomery,1753,73,64,25,289,483396913012
Montgomery,2652,203,118,38,271,483396913021
Montgomery,2678,201,114,38,277,483396913022
Montgomery,2141,103,68,25,159,483396914001
Montgomery,5047,426,245,48,537,483396914002
Montgomery,1467,256,131,16,122,483396914003
Montgomery,1012,45,28,16,127,483396915001
Montgomery,932,71,44,15,113,483396915002
Montgomery,2013,253,122,12,191,483396915003
Montgomery,49,0,3,0,4,483396915004
Montgomery,1597,93,70,28,177,483396916011
Montgomery,2467,108,83,26,235,483396916012
Montgomery,2233,285,149,15,172,483396916021
Montgomery,1822,118,59,32,236,483396916022
Montgomery,2664,177,124,26,215,483396917001
Montgomery,1227,76,29,10,119,483396918001
Montgomery,1221,34,13,11,95,483396918002
Montgomery,811,27,16,11,62,483396918003
Montgomery,1720,76,44,25,131,483396918004
Montgomery,1901,233,138,20,146,483396918005
Montgomery,2228,111,65,19,184,483396919001
Montgomery,1044,127,45,10,40,483396919002
Montgomery,1672,99,42,19,125,483396919003
Montgomery,6568,668,385,74,769,483396920011
Montgomery,9257,935,615,128,1336,483396920012
Montgomery,2758,208,157,39,235,483396920013
Montgomery,2035,92,72,23,155,483396920014
Montgomery,6324,349,205,75,575,483396920015
Montgomery,1729,154,80,25,196,483396920016
Montgomery,4502,219,158,76,652,483396920021
Montgomery,8141,590,409,120,1134,483396920022
Montgomery,3560,379,180,36,303,483396921001
Montgomery,5946,677,353,89,562,483396921002
Montgomery,2349,130,94,17,219,483396921003
Montgomery,1373,37,17,5,43,483396922001
Montgomery,704,18,13,9,23,483396922002
Montgomery,3884,184,95,18,193,483396922003
Montgomery,818,26,14,4,34,483396922004
Montgomery,2774,283,274,30,250,483396923001
Montgomery,1241,69,39,9,54,483396923002
Montgomery,1579,86,61,16,118,483396923003
Montgomery,2234,227,108,20,137,483396923004
Montgomery,7428,491,282,74,664,483396923005
Montgomery,1776,113,49,13,108,483396924001
Montgomery,1159,63,25,9,70,483396924002
Montgomery,6700,842,387,83,560,483396924003
Montgomery,904,26,17,10,25,483396925001
Montgomery,1372,66,39,11,40,483396925002
Montgomery,1415,104,44,14,48,483396925003
Montgomery,2431,133,93,19,88,483396925004
Montgomery,1707,104,51,18,53,483396926011
Montgomery,1134,84,51,14,58,483396926012
Montgomery,2219,156,74,18,88,483396926021
Montgomery,5339,489,247,54,252,483396926022
Montgomery,1488,97,61,21,59,483396926023
Montgomery,1817,92,46,14,40,483396927001
Montgomery,1859,58,30,10,69,483396927002
Montgomery,2236,101,56,13,129,483396927003
Montgomery,2204,54,47,23,91,483396928011
Montgomery,2620,81,55,20,83,483396928012
Montgomery,1240,50,21,6,37,483396928013
Montgomery,1381,41,25,12,38,483396928014
Montgomery,2631,225,134,22,229,483396928021
Montgomery,1157,123,43,17,58,483396928022
Montgomery,1253,99,49,8,64,483396928023
Montgomery,1619,47,41,14,56,483396929001
Montgomery,2096,61,36,18,56,483396929002
Montgomery,1010,71,55,6,40,483396930001
Montgomery,1083,81,48,13,26,483396930002
Montgomery,1396,44,38,6,36,483396930003
Montgomery,3111,295,211,22,141,483396930004
Montgomery,751,284,19,11,113,483396931011
Montgomery,425,184,23,13,47,483396931012
Montgomery,1579,276,74,15,115,483396931013
Montgomery,621,238,14,16,120,483396931014
Montgomery,2101,165,109,22,164,483396931021
Montgomery,1344,427,88,26,172,483396931022
Montgomery,2857,179,126,35,223,483396932001
Montgomery,2110,51,16,19,145,483396932002
Montgomery,1362,49,26,9,76,483396932003
Montgomery,1684,41,25,15,127,483396932004
Montgomery,827,73,54,5,40,483396933001
Montgomery,2956,215,118,41,268,483396933002
Montgomery,3367,210,95,26,234,483396933003
Montgomery,484,107,36,4,45,483396934001
Montgomery,893,215,62,9,51,483396934002
Montgomery,629,154,42,9,30,483396934003
Montgomery,1165,63,56,13,80,483396935001
Montgomery,2161,183,92,15,106,483396935002
Montgomery,1125,127,72,14,52,483396935003
Montgomery,441,62,25,8,30,483396935004
Montgomery,1734,111,66,15,87,483396936001
Montgomery,1713,134,49,17,100,483396936002
Montgomery,4702,229,118,47,337,483396937001
Montgomery,6194,250,185,70,447,483396937002
Montgomery,2783,262,174,28,145,483396938001
Montgomery,501,149,50,5,66,483396939001
Montgomery,344,75,38,2,31,483396939002
Montgomery,2726,227,142,27,244,483396939003
Montgomery,1260,162,117,12,93,483396939004
Montgomery,737,47,44,4,16,483396939005
Montgomery,449,149,60,10,34,483396939006
Montgomery,2757,98,77,29,136,483396940001
Montgomery,1568,45,19,9,65,483396940002
Montgomery,2695,112,43,20,104,483396940003
Montgomery,1817,73,36,15,77,483396940004
Montgomery,1725,149,128,26,126,483396941011
Montgomery,2425,41,17,27,99,483396941012
Montgomery,691,134,32,8,77,483396941013
Montgomery,1890,196,77,17,150,483396941014
Montgomery,2768,131,78,22,145,483396941015
Montgomery,3298,145,91,32,159,483396941021
Montgomery,1009,58,34,11,53,483396941022
Montgomery,2143,101,67,22,109,483396942011
Montgomery,1337,18,12,7,55,483396942012
Montgomery,3190,93,49,30,153,483396942013
Montgomery,3686,74,42,26,210,483396942021
Montgomery,1963,63,32,19,106,483396942022
Montgomery,2337,31,27,13,121,483396942023
Montgomery,3661,94,72,33,256,483396942024
Montgomery,1271,21,13,9,55,483396942025
Montgomery,4994,66,52,43,309,483396943011
Montgomery,7036,167,97,75,353,483396943012
Montgomery,4640,93,51,57,304,483396943013
Montgomery,2107,42,23,15,99,483396943021
Montgomery,3790,64,38,37,235,483396943022
Montgomery,2676,56,31,27,142,483396943023
Montgomery,1730,40,21,16,73,483396944001
Montgomery,3822,152,81,36,194,483396944002
Montgomery,2467,109,73,27,111,483396944003
Montgomery,1879,52,27,17,104,483396945001
Montgomery,11855,237,193,142,718,483396945002
Montgomery,2059,93,47,22,129,483396946001
Montgomery,3410,98,53,23,135,483396946002
Montgomery,1982,78,44,15,132,483396946003
Montgomery,1976,63,31,29,118,483396947001
Montgomery,1578,48,34,4,66,483396947002
Montgomery,10,0,1,0,0,484072001023
Montgomery,8,0,0,0,0,484717902004
Montgomery,5,0,0,0,0,484717902005
Montgomery,18,0,0,0,0,484736806003
Moore,114,2,1,0,0,
Moore,13,0,1,0,0,482059502004
Moore,31,1,0,0,1,482339502003
Moore,5,1,0,0,0,482339505001
Moore,11,0,0,0,0,482339505004
Moore,477,35,29,2,20,483419501001
Moore,1000,33,30,4,16,483419501002
Moore,904,484,89,8,73,483419502001
Moore,2665,81,112,25,68,483419502002
Moore,1190,33,32,7,41,483419503001
Moore,517,21,24,6,24,483419503002
Moore,807,55,49,8,21,483419503003
Moore,709,82,68,5,21,483419503004
Moore,505,39,51,6,14,483419503005
Moore,1245,105,74,7,42,483419503006
Moore,740,19,18,3,12,483419503007
Moore,1107,57,57,5,35,483419504001
Moore,633,49,59,6,24,483419504002
Moore,588,60,81,3,16,483419504003
Moore,780,98,94,5,32,483419504004
Moore,1,0,0,0,0,484219502001
Morris,595,0,0,0,1,
Morris,82,13,6,1,11,480639501011
Morris,61,11,3,0,12,480639501012
Morris,30,5,1,0,12,480639502003
Morris,62,4,2,1,7,480679502002
Morris,1,0,0,0,0,480679506001
Morris,26,1,3,1,1,480679507001
Morris,2,0,0,0,0,480679507002
Morris,23,2,1,0,0,480679507003
Morris,2,0,0,0,0,480679507004
Morris,1,0,0,0,0,482013402011
Morris,6,0,0,0,0,483159502002
Morris,1156,57,28,10,73,483439501001
Morris,686,77,34,4,65,483439501002
Morris,928,95,42,8,80,483439501003
Morris,918,77,33,6,97,483439501004
Morris,956,63,37,9,68,483439501005
Morris,892,42,25,10,53,483439502001
Morris,951,128,45,6,131,483439502002
Morris,817,65,36,10,88,483439502003
Morris,803,85,44,3,103,483439502004
Morris,973,106,35,9,71,483439502005
Morris,738,70,35,6,52,483439502006
Morris,638,186,25,4,71,483439503001
Morris,622,66,33,3,73,483439503002
Morris,1207,124,65,12,100,483439503003
Morris,3,0,0,0,2,484499503003
Morris,7,0,0,0,3,484499504001
Morris,12,0,1,1,1,484499504002
Morris,9,0,0,0,0,484499504003
Morris,2,0,0,0,2,484599502002
Motley,33,0,0,0,0,
Motley,1,0,0,0,0,480759501001
Motley,1,0,0,0,0,480759502003
Motley,4,0,0,0,0,480759502005
Motley,2,0,0,0,0,481019501001
Motley,4,0,0,0,0,481259503001
Motley,9,2,0,0,0,481919505001
Motley,12,1,1,0,0,481919505003
Motley,712,25,15,3,6,483459501001
Motley,522,31,7,2,14,483459501002
Nacogdoches,682,0,0,0,0,
Nacogdoches,1,0,0,0,0,480050002002
Nacogdoches,906,65,25,10,52,483479501001
Nacogdoches,1450,18,16,11,41,483479501002
Nacogdoches,1423,32,23,5,58,483479502001
Nacogdoches,692,7,9,5,17,483479502002
Nacogdoches,1025,42,10,8,51,483479502003
Nacogdoches,1480,34,17,10,87,483479502004
Nacogdoches,1242,34,40,4,77,483479503011
Nacogdoches,1770,96,64,17,82,483479503012
Nacogdoches,1932,74,40,17,120,483479503013
Nacogdoches,1268,59,33,15,88,483479503014
Nacogdoches,1567,59,38,9,114,483479503021
Nacogdoches,1605,136,77,16,155,483479503022
Nacogdoches,1371,256,118,13,151,483479503023
Nacogdoches,1563,77,31,11,120,483479504001
Nacogdoches,1470,27,20,11,86,483479504002
Nacogdoches,1686,56,34,15,117,483479504003
Nacogdoches,2771,58,45,22,226,483479504004
Nacogdoches,985,111,35,7,118,483479505011
Nacogdoches,1552,125,59,11,135,483479505012
Nacogdoches,1747,61,47,25,162,483479505021
Nacogdoches,2359,129,56,26,181,483479505022
Nacogdoches,875,41,33,14,80,483479505023
Nacogdoches,548,51,35,11,67,483479506001
Nacogdoches,1433,296,143,13,101,483479506002
Nacogdoches,2668,817,232,28,105,483479506003
Nacogdoches,627,168,27,4,71,483479507001
Nacogdoches,1499,241,66,18,163,483479507002
Nacogdoches,986,336,38,7,165,483479507003
Nacogdoches,1281,174,68,18,152,483479508001
Nacogdoches,470,43,17,7,44,483479508002
Nacogdoches,815,161,58,10,97,483479508003
Nacogdoches,1193,472,22,11,186,483479509001
Nacogdoches,978,306,22,14,176,483479509002
Nacogdoches,930,217,73,8,91,483479510001
Nacogdoches,731,89,30,10,101,483479510002
Nacogdoches,3003,461,149,35,312,483479510003
Nacogdoches,1535,28,25,12,81,483479511001
Nacogdoches,1216,46,20,6,46,483479511002
Nacogdoches,1764,41,31,11,74,483479511003
Nacogdoches,1,0,0,0,1,484019511003
Nacogdoches,5,0,0,0,0,484019512003
Navarro,223,1,0,0,0,
Navarro,1,0,0,0,0,480850303041
Navarro,1,1,0,0,0,481130111011
Navarro,1,0,0,0,0,481350028023
Navarro,3,0,0,0,0,481390610001
Navarro,9,0,1,0,1,481390616003
Navarro,4,0,0,0,0,481390617001
Navarro,12,0,2,0,0,481390617002
Navarro,4,0,0,0,0,481610001002
Navarro,26,0,0,0,3,481610004001
Navarro,41,3,0,0,1,481610004002
Navarro,8,0,0,0,0,482179611002
Navarro,18,0,0,0,0,482179614001
Navarro,10,1,0,0,0,482179614002
Navarro,1,0,0,0,0,483396911002
Navarro,616,26,33,5,34,483499701001
Navarro,2145,166,69,13,137,483499701002
Navarro,1079,100,64,11,118,483499702001
Navarro,861,270,16,6,128,483499702002
Navarro,1519,71,45,21,107,483499702003
Navarro,1836,125,66,20,109,483499702004
Navarro,1587,69,46,14,73,483499703001
Navarro,1684,67,58,23,106,483499703002
Navarro,984,84,65,9,44,483499703003
Navarro,1678,116,67,13,59,483499703004
Navarro,892,82,39,4,64,483499703005
Navarro,1373,27,20,14,40,483499704001
Navarro,846,41,20,4,36,483499704002
Navarro,1294,23,24,11,39,483499704003
Navarro,678,26,16,4,36,483499704004
Navarro,836,35,17,15,56,483499705001
Navarro,1718,107,59,21,98,483499705002
Navarro,1127,137,61,10,73,483499705003
Navarro,529,43,22,4,42,483499706001
Navarro,1103,75,36,17,100,483499706002
Navarro,756,34,28,3,46,483499706003
Navarro,1086,109,42,4,85,483499706004
Navarro,831,304,32,13,136,483499707001
Navarro,728,258,15,2,118,483499707002
Navarro,2325,40,26,15,126,483499707003
Navarro,2227,55,40,19,112,483499707004
Navarro,1043,144,77,12,70,483499708001
Navarro,212,27,8,2,14,483499708002
Navarro,523,81,39,5,41,483499709001
Navarro,599,141,73,8,46,483499709002
Navarro,627,188,65,2,64,483499709003
Navarro,1949,172,91,11,116,483499709004
Navarro,1282,44,25,10,67,483499709005
Navarro,1777,47,37,11,80,483499710001
Navarro,1478,65,29,11,66,483499710002
Newton,949,10,3,0,3,
Newton,2,0,0,0,0,480050012002
Newton,1,0,0,0,0,481990305021
Newton,0,0,0,0,0,482015511003
Newton,6,0,0,0,0,482419502002
Newton,3,0,0,0,0,482419504003
Newton,11,2,1,0,0,482419505001
Newton,1,0,0,0,0,482419505002
Newton,3,0,1,0,1,482419505003
Newton,72,0,3,0,1,482419505004
Newton,28,0,0,0,3,482419506001
Newton,65,11,7,1,4,482419506002
Newton,40,2,4,0,0,482419507001
Newton,4,0,0,0,0,482419507002
Newton,118,2,7,1,6,482419507003
Newton,1,0,0,0,0,482419507005
Newton,29,0,1,0,4,482419508001
Newton,153,9,14,2,19,482419508002
Newton,0,0,0,0,0,483396904021
Newton,640,39,69,7,54,483519501001
Newton,557,123,57,9,102,483519501002
Newton,747,14,26,3,27,483519501003
Newton,607,144,48,5,136,483519502001
Newton,654,140,52,7,95,483519502002
Newton,1739,224,145,19,192,483519502003
Newton,392,40,36,5,23,483519502004
Newton,871,77,63,4,70,483519502005
Newton,523,39,30,8,36,483519502006
Newton,853,160,60,15,122,483519503001
Newton,1022,99,67,5,105,483519503002
Newton,1156,53,64,7,58,483519504001
Newton,368,33,43,5,43,483519504002
Newton,791,44,57,8,52,483519504003
Newton,2,1,0,0,0,483610202001
Newton,1,1,0,0,0,483610202002
Newton,1,0,0,0,0,483610203001
Newton,1,0,0,0,0,483610207004
Newton,1,0,0,0,0,483610209002
Newton,2,0,0,0,0,483610209004
Newton,7,0,0,0,0,483610211001
Newton,78,2,0,0,2,483610212002
Newton,185,17,13,2,16,483610212003
Newton,2,0,0,0,0,483610213003
Newton,2,0,0,0,0,483610214001
Newton,2,0,0,0,0,483610215011
Newton,21,1,1,1,4,484039503005
Nolan,32,0,0,0,0,
Nolan,2,0,0,0,0,480819501001
Nolan,24,0,2,1,0,481519503002
Nolan,6,0,0,0,1,483359504001
Nolan,796,23,30,6,30,483539501001
Nolan,980,29,23,7,39,483539501002
Nolan,852,27,26,7,50,483539502001
Nolan,684,37,28,6,39,483539502002
Nolan,876,55,26,10,48,483539502003
Nolan,610,30,25,5,28,483539502004
Nolan,660,34,33,0,32,483539502005
Nolan,472,45,34,2,23,483539503001
Nolan,1134,141,85,5,66,483539503002
Nolan,610,61,32,2,23,483539504001
Nolan,699,84,40,5,40,483539504002
Nolan,997,105,79,11,88,483539504003
Nolan,1030,92,57,14,62,483539504004
Nolan,579,52,40,6,29,483539505001
Nolan,455,35,29,2,26,483539505002
Nolan,853,20,15,9,39,483539505003
Nolan,639,11,12,2,17,483539505004
Nolan,13,0,0,0,0,484410135004
Nolan,2,0,0,0,0,484410136001
Nolan,1,0,0,0,0,484410136002
Nueces,514,56,14,1,7,
Nueces,1,0,0,0,0,480291214042
Nueces,1,0,0,0,0,480291817113
Nueces,11,0,0,0,0,482499501002
Nueces,2,0,0,0,0,482979504002
Nueces,1017,426,16,8,45,483550005001
Nueces,750,295,21,10,123,483550006001
Nueces,799,337,37,18,97,483550006002
Nueces,852,369,24,13,87,483550006003
Nueces,502,207,26,7,56,483550006004
Nueces,731,329,22,11,118,483550006005
Nueces,840,350,35,7,157,483550006006
Nueces,559,247,10,9,97,483550006007
Nueces,1006,308,55,14,136,483550007001
Nueces,864,357,42,8,66,483550007002
Nueces,1258,434,71,14,150,483550007003
Nueces,982,390,54,10,80,483550008001
Nueces,1649,591,95,15,186,483550008002
Nueces,562,231,20,6,55,483550009001
Nueces,935,421,33,13,100,483550009002
Nueces,613,273,18,5,65,483550009003
Nueces,683,302,29,10,67,483550009004
Nueces,514,212,17,5,39,483550010001
Nueces,576,275,19,6,58,483550010002
Nueces,445,195,18,5,20,483550010003
Nueces,523,211,15,3,63,483550010004
Nueces,983,369,42,9,64,483550011001
Nueces,878,273,62,7,25,483550011002
Nueces,1389,523,91,19,74,483550012001
Nueces,1376,279,93,20,154,483550012002
Nueces,902,230,39,14,85,483550012003
Nueces,665,308,14,10,69,483550013001
Nueces,761,338,22,14,89,483550013002
Nueces,854,369,14,22,113,483550013003
Nueces,514,215,16,9,60,483550013004
Nueces,988,153,49,19,225,483550014001
Nueces,708,71,37,10,147,483550014002
Nueces,1339,279,70,49,270,483550014003
Nueces,1408,250,90,32,271,483550014004
Nueces,840,383,47,7,50,483550015001
Nueces,1516,609,60,19,232,483550015002
Nueces,850,314,27,13,134,483550015003
Nueces,923,367,17,35,121,483550016011
Nueces,703,300,16,7,106,483550016012
Nueces,964,445,12,10,149,483550016013
Nueces,778,357,7,5,78,483550016014
Nueces,779,385,23,20,78,483550016021
Nueces,1002,449,30,25,131,483550016022
Nueces,1271,542,25,45,203,483550016023
Nueces,921,403,13,12,146,483550017011
Nueces,1112,452,23,30,247,483550017012
Nueces,746,344,12,14,129,483550017013
Nueces,941,434,23,5,139,483550017014
Nueces,345,177,8,4,16,483550017015
Nueces,1139,529,19,13,170,483550017016
Nueces,637,218,50,10,64,483550017021
Nueces,694,323,51,17,77,483550017022
Nueces,975,446,27,9,128,483550018011
Nueces,625,268,9,16,82,483550018012
Nueces,892,393,24,17,142,483550018013
Nueces,1480,587,30,23,279,483550018014
